network_path,image_id,original_label,tmp_path,epsilon_value,smallest_sat_value,total_time,split,training
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,48,12, image_48,0,0,71.84435916,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,49,35, image_49,0,0,70.8551712,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,50,33, image_50,0,0,70.652426,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,51,17, image_51,0,0,71.75178027,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,53,28, image_53,0,0,70.43824911,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,52,33, image_52,0,0,71.5461514,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,55,38, image_55,0,0,72.0914371,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,56,25, image_56,0,0,69.88111925,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,57,6, image_57,0,0,69.97068262,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,59,15, image_59,0,0,70.96329165,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,60,36, image_60,0,0,71.38425374,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,61,10, image_61,0,0,71.41684866,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,62,13, image_62,0,0,71.35488915,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,63,17, image_63,0,0,70.43000746,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,65,25, image_65,0,0,70.68855405,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,66,25, image_66,0,0,70.19808984,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,67,7, image_67,0,0,70.44259453,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,68,12, image_68,0,0,70.13377213,test,pgd
 gtsrb_cnn_vnncomp23_relu_pgd.onnx,70,10, image_70,0,0,70.41329026,test,pgd
